,1 Acropora sp,10B Pocillopora damicornis,11B Pocillopora damicornis,12B Pocillopora damicornis,16 Acropora sp,17 Montipora sp,20 Montipora sp,21 Acropora sp,22 Acropora sp,25A Porites sp,27 Acropora sp,2B Pocillopora damicornis,30B Montipora sp,31B Porites sp,32B Porites sp,33B Montipora sp,34B Montipora sp,35B Montipora sp,36B Montipora sp,3B Pocillopora sp,42B Montipora sp,42C Montipora sp,43B Pocillopora damicornis,45 Porites sp,46B Porites sp,48B Acropora sp,49B Acropora sp,5 Acropora sp,50B Acropora sp,6B Pocillopora damicornis,'7B Porites sp.',8B Montipora sp,9B Montipora sp
Zotu2482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737354373,0.758341759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933982205,0.695146613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933982205,1.011122346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786511331,1.074317492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442412624,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.505561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442412624,0.758341759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196627833,0.063195147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54072654,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54072654,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737354373,0.758341759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54072654,1.074317492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933982205,0.56875632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54072654,0.631951466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196627833,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589883498,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.228923954,1.453488372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589883498,0.56875632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589883498,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835668289,0.56875632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786511331,0.758341759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.556161825,2.717391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54072654,1.011122346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835668289,0.56875632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.228923954,1.327098079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491569582,0.126390293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.179766996,1.011122346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.573022661,1.453488372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.179766996,1.200707786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54072654,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589883498,0.884732053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.917121369,1.832659252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835668289,0.884732053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196627833,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737354373,0.695146613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786511331,0.56875632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688197414,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589883498,1.453488372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688197414,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786511331,1.137512639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196627833,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639040456,1.074317492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.631951466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737354373,1.074317492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835668289,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.505561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08145308,1.263902932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.126390293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2380,0,0,0,0,0,0,0,0,0,1.98019802,0,0,0,1.234186979,0.761614623,0,0,0,0,0,0,0,0,0,0.83039236,0,0,0,0,0,1.977587343,0,0
Zotu2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983139163,1.137512639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835668289,0.758341759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983139163,0.821536906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442412624,0.505561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589883498,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933982205,0.947927199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.126390293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884825247,0.947927199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.56875632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835668289,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688197414,0.505561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442412624,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.212063118,1.137512639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032296122,0.505561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589883498,0.695146613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.505561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.063195147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196627833,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442412624,0.126390293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884825247,0.758341759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196627833,0.126390293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442412624,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786511331,1.137512639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54072654,0.505561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737354373,0.56875632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.631951466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.179766996,1.516683519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08145308,1.074317492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.884732053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983139163,0.56875632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884825247,0.821536906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.56875632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.56875632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.179766996,1.643073812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196627833,0.56875632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.505561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54072654,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835668289,0.821536906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032296122,0.821536906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.278080912,1.327098079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589883498,0.758341759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442412624,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.56875632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589883498,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639040456,0.884732053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639040456,0.695146613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442412624,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.56875632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08145308,0.884732053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.126390293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.179766996,1.959049545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.631951466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.505561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589883498,0.56875632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589883498,0.695146613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2480,0,0,0,0,0,0,0,0,0,0,0,0.06992518,0,0,0,0.589883498,1.011122346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491569582,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688197414,0.758341759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835668289,0.758341759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835668289,0.884732053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049156958,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.695146613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688197414,0.631951466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54072654,0.947927199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442412624,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983139163,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.261220076,1.959049545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032296122,0.821536906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196627833,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
